username,services,freq
lupe_landry,[38],1
wilbur_rodriguez,[21],2
alva_teeter,[34],2
lawerence_bays,[21],1
ezekiel_felix,"[38, 34]",2
selina_fredericks,"[34, 24]",2
juan_rowland,"[34, 38, 80]",3
malinda_moreland,"[34, 80]",1
jayne_dejesus,"[34, 30]",3
carey_necaise,"[34, 30, 37]",2
madonna_birch,[20],2
johnathon_warren,"[34, 21]",1
dan_criswell,"[34, 15]",2
janine_worthington,"[34, 80, 20]",1
charley_cousins,"[37, 34]",2
alissa_reed,[34],3
alonso_simons,"[80, 37]",2
jacquelin_mcdaniels,[8],1
mathew_alger,[80],1
corrine_osburn,[30],1
thea_crump,[34],2
nettie_knoll,[80],2
dan_sessions,[80],3
patsy_lusk,"[37, 80]",1
heather_hamby,[30],1
adolph_parent,[80],2
phillip_hurley,"[20, 80]",1
carrol_walsh,[1],2
shana_velazquez,[34],1
lesa_cardenas,[15],2
howard_waite,"[37, 30]",3
deidre_logsdon,[53],1
kurt_lowe,[30],1
cruz_berman,"[30, 24, 21]",2
kasey_wooden,[37],3
berta_east,[80],1
hal_thorpe,[37],3
lauretta_vandiver,"[20, 34]",2
celestine_kilgore,"[37, 34]",2
harris_shull,"[34, 80]",1
lester_babin,[30],2
lloyd_giroux,[34],2
chad_calvin,"[80, 30]",1
karen_haynes,"[34, 24]",3
coy_barnes,"[34, 80, 30]",2
mauricio_scribner,"[30, 34, 37]",1
pat_franklin,[80],2
danita_salcido,[34],1
gertrude_goins,"[36, 20, 80]",2
horacio_vazquez,[34],2
ricardo_britton,[24],1
jasmine_carmichael,"[30, 37]",2
lorri_wyman,"[80, 4]",1
joan_sparkman,[34],2
kelly_cameron,[34],1
louisa_billups,"[24, 30, 3]",1
dante_alexander,"[37, 30]",1
man_parent,[34],1
daphne_valencia,[80],2
thad_higdon,"[80, 15, 30]",1
iva_alexander,[80],3
norman_theriot,"[37, 34, 80]",2
anderson_belanger,"[37, 34]",1
pauline_conrad,"[80, 34]",3
josue_spears,[34],1
rodrigo_chang,"[53, 34, 24]",3
rosetta_israel,[20],2
terrance_cintron,"[6, 34]",1
pedro_zhang,"[34, 37, 40]",1
noel_harrington,[38],2
porfirio_moore,"[34, 80]",3
betty_posey,[8],3
chasity_vasquez,[34],2
houston_malcolm,"[80, 21, 24]",2
rupert_segal,"[80, 62]",3
june_grove,[30],1
dee_hook,"[30, 34]",2
maricela_pereira,"[1, 80, 28]",3
ophelia_keenan,"[4, 30]",1
hellen_thomason,"[37, 30]",3
milo_lake,[15],2
ashley_fairley,[21],1
angel_cross,"[80, 4]",2
bernadine_brumfield,"[30, 38]",3
georgiana_smallwood,[36],1
yadira_macmillan,"[40, 34, 37, 80]",2
quincy_worley,[34],1
jarred_grigsby,[4],2
gale_schramm,[37],2
deann_abernathy,[34],1
preston_villegas,[30],2
ruben_eng,[34],2
francesca_breeden,[37],2
marc_chow,"[34, 53]",1
kari_whiteman,"[62, 28]",1
keven_torrence,[34],1
willie_oliva,"[12, 30]",1
lina_luce,[34],3
tisha_carver,[34],2
albert_handley,"[30, 34]",1
silas_eller,[34],2
rogelio_manley,"[80, 24]",2
terrence_oconnor,[34],3
emil_maestas,[80],3
moshe_laws,[30],2
bertie_stratton,"[80, 30]",2
claudine_duran,"[34, 38, 40]",2
selina_quarles,"[24, 30]",3
patricia_valenti,"[30, 80]",2
viola_ashe,"[38, 36, 6]",3
aura_desjardins,"[34, 3]",2
maximo_sprouse,"[38, 34, 80]",1
jerrell_bridges,"[30, 40]",1
mi_soileau,"[38, 34]",2
charles_pinkerton,"[38, 62]",1
carmelita_nicholas,"[37, 34, 38]",1
fernando_bannister,[3],3
gayla_ingalls,"[24, 80]",1
monte_beam,"[62, 21]",1
rich_estes,[34],1
aurelia_darden,[30],1
darwin_agee,"[37, 1]",2
damion_mark,"[34, 80]",1
pete_westbrook,"[37, 34]",3
lanny_everson,[80],2
yvonne_flanigan,[80],1
jarvis_franco,[36],1
jeana_worsham,[80],1
dominic_hazel,"[36, 80, 40]",2
lee_minnick,"[34, 80]",3
jay_bullock,[80],3
stewart_allison,"[34, 37]",2
allene_cecil,[37],3
darron_bohn,[30],1
amado_paige,"[30, 21]",3
eliza_ernst,"[62, 80]",3
courtney_quinn,"[34, 80, 20]",2
christa_vaughn,"[34, 37]",2
clarice_royal,"[80, 1]",1
annmarie_petit,"[80, 21]",3
nathan_kiser,"[34, 37]",2
ben_nieto,"[34, 6]",1
johnathon_dobbins,[37],2
dylan_prescott,"[62, 38, 80]",2
theo_maas,"[40, 30]",2
tyree_richards,"[34, 80]",3
alvin_turk,[34],1
shelton_landrum,"[34, 80]",3
hans_fleming,"[12, 37, 34, 24]",2
shawn_douglass,"[34, 40]",1
leif_cowan,[34],1
albert_shifflett,"[30, 15]",2
joanne_cornell,[80],1
clarice_nesbitt,[80],1
lindsey_madrid,[80],3
mary_caro,"[80, 34]",1
cody_oglesby,[80],2
brenton_stack,"[34, 28]",1
concetta_daley,[28],2
teressa_painter,"[30, 37]",1
irene_wilmoth,"[20, 80]",2
cara_jacobsen,"[34, 28]",2
harry_wilkes,[4],3
toni_heredia,[34],2
coleen_battaglia,"[80, 21]",1
gayla_holiday,[80],2
enrique_mota,"[34, 30, 40]",1
rena_fain,[34],1
bridget_tice,[34],2
muriel_benson,"[34, 54]",1
terence_lawless,"[38, 34, 80]",1
keisha_arrington,"[80, 15]",3
jerold_burkholder,"[34, 80]",2
tricia_finney,"[80, 34]",1
benjamin_wesley,[34],2
rene_pope,[80],3
ahmad_pilcher,[34],3
corina_rains,[80],3
larissa_harrell,[34],2
austin_weldon,[34],2
vada_faison,"[80, 4]",1
willa_dooley,"[80, 34]",2
renee_fulton,[80],1
christin_isaacs,"[30, 34]",1
rena_estevez,"[80, 30]",3
diana_bartley,"[80, 34]",3
nathaniel_mcintyre,"[1, 34]",3
emile_street,"[34, 20, 80]",3
carmella_holloway,"[54, 24]",1
gavin_ocampo,[36],3
jeana_hodge,"[80, 30, 15]",2
trista_keyser,[80],3
hyman_whitlock,[34],2
corey_holder,"[30, 38, 37]",3
charlie_aiello,[54],3
karyn_erdmann,"[80, 24]",2
shirley_dodds,"[1, 37]",2
harold_mowery,"[38, 80]",3
rey_orozco,"[34, 28]",2
minerva_girard,"[3, 1]",1
adrianne_harman,[80],2
erlinda_montgomery,[80],3
marion_pollack,[30],2
gregory_hinson,"[21, 6]",3
penny_bowlin,[34],3
tom_stoner,"[30, 34]",3
jovita_sherman,"[80, 30]",2
marc_messenger,"[34, 37, 24]",2
lester_rose,"[30, 34]",2
myron_truitt,[21],3
dayna_gantt,"[34, 20, 30]",1
collette_chambliss,[21],1
gil_belt,"[21, 34, 80]",1
stefanie_osorio,"[80, 30, 34]",2
letha_bender,[30],3
lucia_dancy,"[21, 34]",2
kory_liu,"[34, 3]",2
adelina_valerio,[34],3
dorothy_casper,[80],3
dave_spradlin,[28],1
kia_slack,"[36, 80]",2
weldon_mcewen,[34],2
ila_hannan,"[34, 30]",1
madeline_ahern,[34],2
cathryn_black,"[80, 30]",2
michel_monaco,"[30, 34]",1
isidro_waters,[80],1
leroy_delacruz,"[3, 34, 24]",3
elba_oquendo,[34],3
bob_graf,[34],3
evangelina_spann,"[37, 20]",1
isaias_berube,[80],3
bettye_clausen,[34],2
hanna_gordon,"[34, 15]",1
alexandria_vaughan,"[36, 30, 37, 40]",1
philomena_knutson,"[34, 80]",2
yesenia_william,"[34, 15, 30]",2
maryanne_pridgen,"[80, 36, 34]",2
cathleen_ocasio,"[3, 34]",2
lashonda_goodman,"[24, 20, 80]",2
juana_hilton,[38],1
lonny_branson,[34],1
tanner_gagnon,"[34, 80]",3
jackson_morrow,[38],3
charlie_richard,"[34, 12, 30]",2
lillian_weis,[30],2
lorena_banks,"[80, 3, 34]",2
osvaldo_boyer,"[34, 30, 21]",2
adele_laporte,"[34, 8, 40]",1
wm_friedman,[28],3
noble_mcclanahan,[37],2
kate_brockman,"[34, 30]",1
chris_forsyth,"[40, 80]",2
quintin_jefferies,"[37, 34, 80]",1
raquel_castle,"[80, 24]",1
belle_gerald,[30],1
claudia_gill,[37],1
della_erwin,[34],2
reyna_burnside,"[37, 34, 80]",1
woodrow_boykin,"[30, 80]",3
bobbie_montemayor,[40],3
lettie_rash,"[37, 80]",3
barney_hillard,[37],1
kelley_moen,"[34, 80]",1
anna_mathis,"[62, 54]",2
jordon_corley,"[53, 37]",2
brent_toler,[30],1
raymon_braxton,"[8, 80]",2
alfredo_arriola,[30],3
gladys_scott,"[1, 34]",2
marc_malley,"[80, 30, 24]",1
deidra_guerra,[34],2
colton_schubert,[80],2
hattie_mcguire,"[30, 80]",1
juan_hairston,"[34, 30, 53]",1
quinton_taft,"[80, 34, 37]",1
levi_sellars,[54],1
fern_caro,[37],2
benny_little,[80],2
cordell_hayden,"[34, 30, 21]",1
eldridge_gipson,"[34, 80]",2
jacinto_bledsoe,[38],1
carissa_christy,"[80, 30]",2
anissa_youngblood,[3],2
russ_kirkpatrick,[21],3
henrietta_caballero,[37],3
gina_godwin,"[24, 36, 80]",3
dominique_peyton,"[34, 30]",3
jami_hannah,[28],1
jay_earl,"[30, 40]",2
chanda_dyer,"[37, 12]",2
justin_holton,"[34, 37]",2
wendell_freeland,"[4, 37]",2
quintin_rhyne,[80],3
buck_noble,[80],1
lawrence_mace,[34],3
burton_braswell,"[34, 80]",1
sebastian_newcomb,"[30, 34]",3
latisha_peterson,"[80, 36, 28]",1
marietta_reynoso,[80],2
marcy_hulsey,[80],1
rob_still,[80],2
damon_nickel,"[15, 37, 80]",1
wendy_hite,"[54, 40]",1
aubrey_fisk,[34],3
werner_creighton,[30],2
scott_schwab,[80],1
jaime_mayers,"[34, 80, 40]",2
portia_skidmore,"[15, 36]",3
rebecca_everett,"[28, 80]",3
guillermina_boudreau,[34],1
nakia_sowell,"[34, 30]",1
lana_mojica,[80],3
whitney_barnhart,[34],2
johnnie_keen,[34],1
jasmin_underhill,"[53, 4, 80]",2
helga_slagle,"[34, 30]",2
benjamin_barreto,[80],3
clarice_merriman,[30],1
jeri_broadway,[37],1
lamont_brownlee,"[34, 12]",2
kim_hartnett,[34],2
clarissa_kozak,"[34, 20]",2
van_trammell,[6],2
maryjane_colvin,"[30, 34]",1
donald_durkin,"[30, 20]",3
minnie_abner,[80],2
cecilia_hopper,[30],2
jesse_vo,[34],2
cary_muhammad,"[38, 37]",2
violeta_elrod,[40],3
bertie_tong,"[28, 34]",2
michael_garrison,[34],2
rodney_ramey,"[80, 34]",2
pamela_coker,"[38, 36]",3
jeremy_comstock,[24],1
adrian_palmer,[30],1
dwayne_roche,"[80, 34]",2
marguerite_snow,[80],1
marilynn_velazquez,[34],1
daniel_colvin,"[80, 30]",1
robbin_rowell,"[34, 21]",3
ginny_vanhorn,"[37, 34]",2
kristofer_cassell,"[30, 37]",2
shawn_merrick,"[36, 34]",2
jeremiah_whatley,"[34, 37, 30]",3
roy_wynn,[34],1
annetta_ordonez,[30],3
octavio_wilkes,[6],3
alejandro_blackmon,"[30, 80, 24, 37]",1
roderick_cambell,"[34, 1]",2
joanna_scherer,[80],3
guillermina_dooley,"[34, 24, 6]",1
joe_jenson,[80],1
latanya_donald,[80],3
milford_martinson,[24],2
boris_torrez,[34],2
carlotta_scarborough,[34],3
royce_blanchard,[15],3
alexis_anderson,[38],3
chris_thomsen,"[34, 28]",2
marion_eagle,"[37, 12]",1
kristofer_burley,"[80, 34]",3
xavier_broome,"[34, 38]",3
tracy_meeks,"[80, 34]",2
erich_mcalister,[34],2
valencia_howard,"[34, 54, 80]",3
randolph_giles,[80],1
calvin_fortenberry,"[30, 28]",1
ron_hussey,"[34, 30, 80]",1
dalton_straub,[40],1
janie_skelton,"[21, 80]",2
bobby_tanner,"[8, 34]",2
naomi_crabtree,[21],1
carmella_mayers,"[34, 37]",3
marcia_maynard,[80],1
rita_shearer,"[21, 4]",1
robin_dillard,[37],2
opal_schindler,"[37, 80]",1
carter_cabrera,"[80, 34]",1
hank_poland,[34],3
collin_collado,"[34, 80]",1
fletcher_sanford,"[80, 38]",1
moshe_light,"[34, 21]",3
dalia_bentley,"[37, 80]",1
lorenzo_schuster,"[34, 30, 20]",1
dale_apodaca,[30],3
donald_cobb,"[30, 80]",3
erik_keel,"[20, 30]",3
ila_lindsey,[37],3
majorie_begley,"[37, 80]",1
kip_apple,"[80, 15]",2
lisa_beaudry,[30],1
anastasia_cave,[34],2
armando_loving,"[37, 34]",3
armand_huggins,[80],3
connie_soliz,"[80, 30]",1
renee_schiller,[34],1
wilton_conway,[37],1
louisa_numbers,"[34, 3, 37]",1
henry_hammer,[38],3
clara_hamer,[80],1
lizette_oliva,[20],1
lucinda_louis,[38],2
shelli_macpherson,"[30, 34]",2
angelo_martinson,"[34, 21]",2
alyssa_putnam,"[34, 38]",1
maria_bumgarner,"[34, 80]",2
saundra_holloman,"[34, 80]",2
tyrone_volz,[37],1
german_shaver,"[38, 34]",2
lawanda_schmitz,"[34, 21]",2
korey_norris,"[30, 34]",2
otha_nowlin,"[30, 28]",1
jesica_becnel,"[40, 3]",2
phillis_sena,"[36, 34, 12]",3
andria_lake,"[4, 30, 34]",3
wayne_jacobsen,"[80, 1]",3
ed_swafford,[30],1
nelson_flowers,"[6, 30, 34]",1
hayley_lieberman,[30],2
danita_kidd,"[28, 15, 80]",2
norman_lomax,[24],3
marcus_landers,[34],2
felicia_canada,"[80, 34]",2
hong_lemaster,"[4, 12]",2
robbie_kelly,"[80, 34]",1
darrel_joiner,[24],1
rusty_dexter,"[3, 30]",1
corrie_kay,"[30, 34]",3
zachariah_forte,"[80, 30]",1
sidney_oliver,"[34, 30]",2
lorenzo_stitt,"[34, 80, 20]",2
ed_smithson,[30],1
sharla_rodrigue,"[30, 6]",2
jeramy_roark,"[34, 30]",2
marcelino_huff,"[34, 37]",2
janet_humphrey,"[28, 8]",2
chadwick_volz,[30],1
terrie_garrett,[37],2
alexa_dewitt,[62],1
norbert_navarro,[34],2
alexis_irish,"[28, 80, 30]",2
taylor_doucette,[37],3
doug_burney,"[3, 34]",1
bess_ambrose,[80],1
jc_mcvay,[30],2
roslyn_branch,[80],2
vito_spencer,[37],3
eric_collett,[30],2
vernon_rutherford,"[34, 30]",2
blaine_neal,[36],3
laureen_rupp,[34],2
alana_steele,"[30, 80]",2
eliseo_hylton,"[12, 37]",2
dustin_lowery,"[30, 21]",2
shelley_childers,"[34, 37]",1
stephan_cruz,[38],2
wiley_goble,[37],3
ola_stacy,"[15, 80]",2
ramon_barajas,"[80, 1]",2
raven_najera,[34],2
fabiola_marquis,"[34, 37]",1
guadalupe_haller,[34],2
aida_tanner,[34],2
brigitte_nesmith,"[30, 28]",2
daniel_gleason,"[80, 37]",1
justin_burnham,"[80, 34, 36]",1
tod_langdon,"[28, 80]",1
luke_dickerson,"[8, 80]",1
beverley_carman,[37],1
kirby_handy,[34],3
larissa_eden,[34],3
darla_hidalgo,[80],2
bettina_hendrix,[30],1
sandi_sherwood,[4],1
anissa_pruitt,[37],1
precious_broome,"[34, 80]",1
zachary_culpepper,[36],2
zackary_lucero,"[12, 6, 30]",2
alda_wilbur,[15],2
johanna_lively,[38],2
kevin_creighton,[80],3
roberta_mcmillan,[4],1
homer_seymour,"[80, 34, 30]",1
normand_sheehan,[37],2
dominic_dwyer,[80],3
kareem_wicks,"[80, 30]",1
jovita_troutman,"[37, 34, 30]",3
maxwell_place,[34],2
margaret_tijerina,[80],1
brittney_toro,"[34, 80, 40]",1
deloris_kimmel,"[15, 37]",1
georgette_caballero,[4],1
charles_rausch,"[34, 80]",1
cathleen_manzo,"[12, 40, 80]",1
gary_grimes,[30],1
linwood_lovell,"[80, 28, 37]",1
royce_robey,"[34, 24]",2
nick_dias,"[80, 36]",1
romeo_lincoln,[30],3
windy_ragland,"[15, 34]",2
lora_henry,"[12, 24]",2
theodora_crouch,"[4, 80, 15]",1
brenda_villagomez,[15],3
dusty_curry,"[80, 12]",2
ramiro_gaston,[20],1
edythe_gant,"[24, 38, 34]",3
gerard_meacham,"[37, 36, 8]",1
mitchell_fulton,"[37, 80]",2
shelli_irish,[34],2
bobbie_nunez,"[34, 12, 37]",1
lorraine_colby,"[34, 80]",3
alberta_medlock,[12],3
santiago_cage,[34],1
abigail_champagne,"[15, 80, 34]",1
wilbur_dubois,[80],3
howard_shores,"[30, 38]",1
ryan_daigle,[12],1
jermaine_carvalho,[30],2
robbie_maxfield,[34],1
twila_woodbury,"[62, 38]",3
dorothy_zambrano,"[15, 80, 30]",3
chrystal_glenn,[80],1
everett_mansfield,[34],3
jacinto_dennison,[34],3
kristal_goldstein,"[30, 34]",1
francesca_blackman,[36],2
tanner_bracken,[15],3
leonora_healy,"[34, 80]",2
orlando_sturgis,[34],1
elbert_okeefe,"[34, 80]",2
fredrick_evans,"[34, 80]",2
virgilio_janssen,[34],3
emory_trejo,"[28, 34]",2
judi_xiong,"[34, 80]",3
martina_thrash,[30],3
filomena_frey,"[80, 34]",3
dominique_tatum,"[80, 36, 20]",2
sherry_blunt,"[34, 30]",1
valorie_galbraith,"[34, 30]",2
terry_huffman,[34],2
woodrow_payton,"[34, 36]",2
rolf_dorsey,"[37, 8]",2
everett_brunner,"[34, 1]",2
amparo_courtney,"[34, 36]",3
benito_duff,"[20, 34]",1
flossie_mccrory,"[54, 38, 28]",2
mike_driver,[34],2
venita_mccloskey,"[34, 24]",2
alonso_storey,"[15, 30]",1
brain_shah,"[3, 30]",2
luigi_haugen,"[34, 15, 37]",1
lee_whited,"[80, 34]",3
reed_chow,[34],2
quintin_mccray,"[37, 24]",2
bryon_daniel,"[34, 30]",1
adalberto_silva,"[24, 34]",2
andres_rausch,[20],3
dorris_minor,[34],2
tanner_seitz,[34],1
kim_hebert,"[30, 80]",2
homer_lombard,[34],2
les_burks,"[80, 34]",2
krystle_justice,"[6, 28, 80]",2
greg_huey,"[37, 62]",1
april_dallas,[34],2
edwardo_call,[30],2
rolland_okeefe,"[80, 36]",1
nereida_cloutier,"[80, 34]",1
waylon_paulk,"[28, 30]",1
arden_kirchner,"[80, 30]",1
valentina_allison,[80],1
louella_saddler,"[24, 34]",3
eliseo_mathias,[30],1
hilda_nagel,[80],2
alexis_lumpkin,[30],2
scott_burkholder,"[34, 38, 37]",3
darin_fonseca,[80],2
lorna_thayer,[80],2
vida_fain,"[34, 80]",2
carol_mayfield,[34],1
nola_skeen,"[34, 30]",2
tami_robins,"[3, 80]",3
cristina_fogg,"[80, 6, 34]",3
tia_albert,[34],3
maryjane_ivory,[21],3
forest_wallen,"[80, 36]",1
floyd_fahey,"[37, 28]",2
edgardo_purcell,[80],3
floyd_avery,"[34, 80]",2
tillie_ly,"[24, 53]",1
maggie_ramirez,"[30, 15, 40]",2
cortney_cage,"[30, 34, 80]",1
delia_bivens,[34],1
floyd_mcclanahan,[34],1
jeanna_felts,"[36, 34]",1
zane_machado,"[37, 34, 30]",2
luz_pearsall,"[21, 20]",1
roman_bush,"[37, 38, 34]",1
vince_farrar,[15],1
gayla_porterfield,"[80, 28, 6]",1
cherie_winston,"[12, 37]",1
nathalie_feliciano,[34],3
fausto_pennell,"[80, 34]",2
brandon_dover,[30],1
alda_oswald,[80],3
michelle_blalock,[34],1
jarod_walters,"[21, 80]",1
dirk_malloy,[36],3
horace_manning,[34],2
kermit_barela,"[80, 34]",3
brian_albrecht,[21],1
terri_felton,[30],2
regina_mccreary,[34],1
therese_kidd,"[37, 34]",2
cathy_otis,"[80, 30]",3
margery_steadman,[3],2
jessie_card,"[80, 34]",3
albert_morales,"[28, 34]",1
selina_bechtel,"[30, 80]",1
kimberlee_cartwright,"[34, 80]",2
vada_boren,[15],2
pauline_browne,"[36, 34]",2
charlie_farr,[12],1
herb_dykes,"[34, 80, 30]",3
adela_dwyer,[30],2
dwayne_kohler,[30],2
cindy_brant,"[80, 34]",2
jerome_mckinley,"[34, 21]",1
mai_laporte,"[30, 80]",2
tiara_reaves,"[80, 30, 34]",2
amanda_ramey,[34],2
wilmer_nabors,[80],2
julianna_dahl,"[37, 80]",2
gertrude_loy,"[80, 8]",1
josette_paine,"[34, 80]",2
byron_legg,"[34, 38]",3
kyle_walker,[80],3
traci_christy,"[34, 80, 38, 20]",3
debra_hancock,[80],3
mohamed_lamb,[34],3
leroy_denning,[34],1
danette_cutler,[34],3
alden_loy,[34],2
rosemarie_jarman,[37],2
cecelia_creech,[40],3
russ_kingsley,"[80, 34]",2
oren_fortin,"[34, 12, 80]",3
arline_gragg,[30],2
mary_lowe,"[30, 12]",2
isaac_horsley,[21],1
cheri_hartnett,[34],3
edmund_valencia,"[37, 80]",3
freda_arnett,[30],2
maryanne_giordano,[30],1
saundra_holloman,"[34, 21]",3
dewey_matheson,"[28, 80]",2
edwardo_gaylord,"[37, 34]",1
bianca_clemente,"[40, 3]",2
darrell_haag,"[34, 30]",3
clinton_spears,[30],2
claud_mcvay,"[34, 80]",3
josie_apple,"[80, 12]",2
corina_fannin,"[80, 37, 20]",1
bert_cherry,[80],2
rosalyn_beal,"[4, 80]",2
pete_hurd,[21],1
marian_glass,"[15, 20, 34]",2
angela_higgins,"[34, 80]",2
alissa_barham,[15],1
agatha_guzman,[80],3
bridgett_duran,"[34, 30]",2
shelly_hare,[15],2
erika_giordano,"[37, 24]",2
osvaldo_tovar,[3],1
cathryn_isaac,[34],2
andria_poole,[8],3
earl_cotton,"[3, 34, 80]",1
julian_conners,"[34, 30]",1
jacquelyn_suggs,"[80, 38, 34]",3
kim_pichardo,"[15, 34]",3
julio_kimmel,"[80, 34]",3
myrtle_rust,[34],3
maxine_christenson,[30],2
cathleen_,[34],3
bryon_royster,"[34, 28]",2
francisca_geer,"[80, 12, 40]",2
terry_janes,"[80, 15]",3
ramona_workman,"[12, 34]",2
archie_sprague,[3],2
courtney_crespo,"[34, 30]",3
sheldon_orta,"[28, 80]",3
nickolas_dowd,"[37, 34]",2
bill_gossett,[34],1
kirby_saenz,[34],1
jan_whitfield,[38],3
deanna_rupert,"[15, 34, 80]",2
rex_gatewood,"[20, 80]",3
roma_augustine,"[24, 38]",1
jesse_tomlin,[30],2
sanford_tracy,"[34, 53]",2
oma_buchanan,[80],2
chong_desimone,[34],2
marcos_nugent,[80],2
lesa_crenshaw,"[21, 3]",2
kristine_bess,"[80, 24]",2
edwardo_sisco,[24],2
dino_enriquez,[34],2
lucia_ward,[34],1
magdalene_nixon,"[34, 80]",2
horace_hicks,[30],3
tim_sandoval,[34],1
laurence_raymond,"[34, 40, 37]",3
cristopher_mclendon,[37],2
maryanne_kern,"[34, 40]",3
phoebe_blanton,"[80, 34, 21]",2
jeana_dupuis,[80],1
jannette_barreto,"[6, 37, 34]",1
imelda_key,[34],2
elvira_metzger,[34],3
santa_braun,[34],3
ross_chow,"[34, 30]",1
tommie_roberge,[34],2
chung_strauss,[21],3
christy_whiteman,"[34, 80]",2
ollie_kraft,"[36, 30, 37, 34]",1
orville_starling,"[80, 34]",2
herminia_khan,"[80, 34]",1
jeri_vanwinkle,"[34, 37, 30]",1
cathryn_welch,"[37, 20, 34]",2
lenny_rey,"[30, 34]",2
marcie_boyer,[30],3
jade_gifford,"[12, 37, 21]",3
ruben_mcgrath,"[34, 37]",2
lakeisha_creel,"[34, 80]",3
frank_moniz,[34],2
kareem_arce,"[80, 34]",3
ilene_renfro,"[34, 80]",3
joseph_bonilla,[80],1
alfred_mcgee,"[34, 30]",2
kerry_linares,"[34, 38]",2
eldridge_birch,"[21, 24]",1
venessa_florez,"[34, 37]",3
lee_thornhill,"[12, 30]",2
penny_wasson,"[38, 21]",3
trena_edmond,[1],2
kenton_bauman,[21],1
austin_fox,[36],1
wiley_schmitt,[36],1
may_avery,"[24, 15]",1
lavern_wyman,"[34, 24]",1
imelda_homer,"[28, 80, 34]",1
james_mcnulty,"[30, 80]",2
delmar_adair,[80],2
amado_crittenden,[80],2
lacy_cady,[37],2
shawna_amato,[34],2
melvina_cobbs,[34],3
glenna_hooper,"[34, 30]",2
jon_sheets,[30],2
silas_underhill,"[37, 34, 30]",1
raul_barkley,"[34, 80]",2
burl_battles,"[24, 34]",1
ismael_neville,"[80, 30, 37]",3
lucio_wentworth,[30],2
easter_lieberman,"[62, 80, 40]",3
vito_quiroz,[30],3
angela_worsham,"[37, 36, 34]",2
gerald_madigan,"[34, 28, 21]",1
justin_pina,"[24, 37, 80]",1
timmy_stover,[80],2
jeramy_clement,[38],1
edwin_paz,[80],1
brady_hare,"[40, 30, 20]",2
ina_hollis,"[34, 30]",2
roberto_lu,[36],2
brooks_hand,"[20, 34]",3
dwain_cobb,"[21, 34]",3
harriet_ojeda,[30],1
art_garris,[80],2
johnny_worden,"[30, 37]",2
buford_wick,"[80, 34, 36]",1
cheri_selby,[34],2
celina_denning,"[80, 24]",2
hal_kurtz,[12],2
kurtis_eaves,"[34, 30]",2
raphael_pino,"[34, 12]",2
randal_price,[80],3
suzanne_wicks,"[34, 80]",2
young_breland,"[34, 80]",2
dean_coronado,[30],3
yong_cox,"[37, 80]",1
fawn_farrington,[28],2
wade_carman,"[80, 34]",1
betty_chappell,[36],1
lance_skelton,"[37, 3]",1
lynnette_stonge,"[34, 12]",2
chastity_curtin,[34],1
kelvin_pointer,[80],3
rosalinda_barbosa,[34],2
elvira_becnel,"[80, 34, 30]",2
nora_ayala,"[80, 15, 34]",1
debora_perrin,[34],1
ginny_hoover,[80],1
jess_avery,[28],1
liz_perdue,"[30, 34, 80]",2
myrna_mccarty,"[37, 34]",1
sanford_burkhart,"[34, 40]",3
christa_paul,[30],2
palmer_kuhn,"[80, 30]",2
roselyn_ruff,"[4, 80]",1
denis_darden,"[30, 37]",3
sharon_thurston,[12],2
zelma_miranda,[24],2
deborah_whiteman,[34],3
josiah_tipton,"[80, 40, 21]",2
genoveva_swift,[34],1
charlie_casper,"[30, 36, 34]",1
pasquale_benavides,"[30, 80]",2
kelly_owen,"[34, 62, 30]",2
bianca_streeter,"[37, 80]",3
doyle_hinson,"[80, 37]",2
milford_bowman,"[80, 34]",1
milan_gann,[37],2
walker_morin,"[30, 37]",3
robert_matthew,[80],2
desiree_godinez,[80],2
ann_hindman,"[6, 80]",2
debbie_tanaka,"[37, 30]",3
maxwell_worley,"[24, 15]",2
mei_shook,[30],1
olive_horne,[15],2
miquel_petit,"[34, 37]",2
bobbie_webb,"[80, 37]",3
robyn_waldrop,"[24, 37]",1
tyrell_merriman,[80],2
mary_bowie,[80],3
evangelina_bronson,"[34, 15]",2
alphonso_cockrell,"[15, 37, 20]",3
dallas_oakes,[40],1
evelyn_self,[80],3
emilio_moreland,"[34, 80]",1
emmanuel_kaplan,"[80, 30]",3
darrick_holtz,[38],1
camilla_monroe,"[34, 38, 80]",2
bradley_peterson,[34],1
belen_bronson,"[37, 30]",1
betty_hoy,"[30, 21, 24]",1
van_rosser,"[8, 38]",2
jeannie_rosenbaum,[30],2
wayne_otoole,[34],1
malcolm_pointer,[30],2
johnnie_brinkley,"[15, 36]",1
teddy_torrez,"[80, 34]",1
chad_smith,"[30, 34]",3
aaron_magana,"[34, 54]",3
gracie_mccombs,[37],2
perry_streeter,[80],2
lona_knowles,[34],3
eliseo_rudolph,[34],1
micah_antonio,"[80, 28]",3
patricia_marra,[30],1
ruthie_stoll,[20],1
sharonda_yi,"[30, 34, 12]",1
fatima_mackay,"[80, 15, 8]",1
mable_nevarez,[80],3
marisol_freeland,[80],3
cecilia_cromer,[34],1
milton_canfield,"[30, 34]",1
zenaida_schuster,"[80, 6]",1
kurtis_boyles,"[34, 24, 20]",2
simon_dowd,[15],1
sandy_fogarty,"[21, 1]",1
zella_dehart,"[34, 37]",3
shonda_schmidt,[38],3
pete_mosby,[20],1
lane_billings,"[12, 34]",1
russel_carman,[80],1
