username,services,freq,User_Id
quintin_jefferies,"[37, 34, 80]",1,8275
raquel_castle,"[80, 24]",1,8276
belle_gerald,[30],1,8277
claudia_gill,[37],1,8278
della_erwin,[34],2,8279
reyna_burnside,"[37, 34, 80]",1,8280
woodrow_boykin,"[30, 80]",3,8281
bobbie_montemayor,[40],3,8282
lettie_rash,"[37, 80]",3,8283
barney_hillard,[37],1,8284
kelley_moen,"[34, 80]",1,8285
anna_mathis,"[62, 54]",2,8286
jordon_corley,"[53, 37]",2,8287
brent_toler,[30],1,8288
raymon_braxton,"[8, 80]",2,8289
alfredo_arriola,[30],3,8290
gladys_scott,"[1, 34]",2,8291
marc_malley,"[80, 30, 24]",1,8292
deidra_guerra,[34],2,8293
colton_schubert,[80],2,8294
hattie_mcguire,"[30, 80]",1,8295
juan_hairston,"[34, 30, 53]",1,8296
quinton_taft,"[80, 34, 37]",1,8297
levi_sellars,[54],1,8298
fern_caro,[37],2,8299
benny_little,[80],2,8300
cordell_hayden,"[34, 30, 21]",1,8301
eldridge_gipson,"[34, 80]",2,8302
jacinto_bledsoe,[38],1,8303
carissa_christy,"[80, 30]",2,8304
anissa_youngblood,[3],2,8305
russ_kirkpatrick,[21],3,8306
henrietta_caballero,[37],3,8307
gina_godwin,"[24, 36, 80]",3,8308
dominique_peyton,"[34, 30]",3,8309
jami_hannah,[28],1,8310
jay_earl,"[30, 40]",2,8311
chanda_dyer,"[37, 12]",2,8312
justin_holton,"[34, 37]",2,8313
wendell_freeland,"[4, 37]",2,8314
quintin_rhyne,[80],3,8315
buck_noble,[80],1,8316
lawrence_mace,[34],3,8317
burton_braswell,"[34, 80]",1,8318
sebastian_newcomb,"[30, 34]",3,8319
latisha_peterson,"[80, 36, 28]",1,8320
marietta_reynoso,[80],2,8321
marcy_hulsey,[80],1,8322
rob_still,[80],2,8323
damon_nickel,"[15, 37, 80]",1,8324
wendy_hite,"[54, 40]",1,8325
aubrey_fisk,[34],3,8326
werner_creighton,[30],2,8327
scott_schwab,[80],1,8328
jaime_mayers,"[34, 80, 40]",2,8329
portia_skidmore,"[15, 36]",3,8330
rebecca_everett,"[28, 80]",3,8331
guillermina_boudreau,[34],1,8332
nakia_sowell,"[34, 30]",1,8333
lana_mojica,[80],3,8334
whitney_barnhart,[34],2,8335
johnnie_keen,[34],1,8336
jasmin_underhill,"[53, 4, 80]",2,8337
helga_slagle,"[34, 30]",2,8338
benjamin_barreto,[80],3,8339
clarice_merriman,[30],1,8340
jeri_broadway,[37],1,8341
lamont_brownlee,"[34, 12]",2,8342
kim_hartnett,[34],2,8343
clarissa_kozak,"[34, 20]",2,8344
van_trammell,[6],2,8345
maryjane_colvin,"[30, 34]",1,8346
donald_durkin,"[30, 20]",3,8347
minnie_abner,[80],2,8348
cecilia_hopper,[30],2,8349
jesse_vo,[34],2,8350
cary_muhammad,"[38, 37]",2,8351
violeta_elrod,[40],3,8352
bertie_tong,"[28, 34]",2,8353
michael_garrison,[34],2,8354
rodney_ramey,"[80, 34]",2,8355
pamela_coker,"[38, 36]",3,8356
jeremy_comstock,[24],1,8357
adrian_palmer,[30],1,8358
dwayne_roche,"[80, 34]",2,8359
marguerite_snow,[80],1,8360
marilynn_velazquez,[34],1,8361
daniel_colvin,"[80, 30]",1,8362
robbin_rowell,"[34, 21]",3,8363
ginny_vanhorn,"[37, 34]",2,8364
kristofer_cassell,"[30, 37]",2,8365
shawn_merrick,"[36, 34]",2,8366
jeremiah_whatley,"[34, 37, 30]",3,8367
roy_wynn,[34],1,8368
annetta_ordonez,[30],3,8369
octavio_wilkes,[6],3,8370
alejandro_blackmon,"[30, 80, 24, 37]",1,8371
roderick_cambell,"[34, 1]",2,8372
joanna_scherer,[80],3,8373
guillermina_dooley,"[34, 24, 6]",1,8374
joe_jenson,[80],1,8375
latanya_donald,[80],3,8376
milford_martinson,[24],2,8377
boris_torrez,[34],2,8378
carlotta_scarborough,[34],3,8379
royce_blanchard,[15],3,8380
alexis_anderson,[38],3,8381
chris_thomsen,"[34, 28]",2,8382
marion_eagle,"[37, 12]",1,8383
kristofer_burley,"[80, 34]",3,8384
xavier_broome,"[34, 38]",3,8385
tracy_meeks,"[80, 34]",2,8386
erich_mcalister,[34],2,8387
valencia_howard,"[34, 54, 80]",3,8388
randolph_giles,[80],1,8389
calvin_fortenberry,"[30, 28]",1,8390
ron_hussey,"[34, 30, 80]",1,8391
dalton_straub,[40],1,8392
janie_skelton,"[21, 80]",2,8393
bobby_tanner,"[8, 34]",2,8394
naomi_crabtree,[21],1,8395
carmella_mayers,"[34, 37]",3,8396
marcia_maynard,[80],1,8397
rita_shearer,"[21, 4]",1,8398
robin_dillard,[37],2,8399
opal_schindler,"[37, 80]",1,8400
carter_cabrera,"[80, 34]",1,8401
hank_poland,[34],3,8402
collin_collado,"[34, 80]",1,8403
fletcher_sanford,"[80, 38]",1,8404
moshe_light,"[34, 21]",3,8405
dalia_bentley,"[37, 80]",1,8406
lorenzo_schuster,"[34, 30, 20]",1,8407
dale_apodaca,[30],3,8408
donald_cobb,"[30, 80]",3,8409
erik_keel,"[20, 30]",3,8410
ila_lindsey,[37],3,8411
majorie_begley,"[37, 80]",1,8412
kip_apple,"[80, 15]",2,8413
lisa_beaudry,[30],1,8414
anastasia_cave,[34],2,8415
armando_loving,"[37, 34]",3,8416
armand_huggins,[80],3,8417
connie_soliz,"[80, 30]",1,8418
renee_schiller,[34],1,8419
wilton_conway,[37],1,8420
louisa_numbers,"[34, 3, 37]",1,8421
henry_hammer,[38],3,8422
clara_hamer,[80],1,8423
lizette_oliva,[20],1,8424
lucinda_louis,[38],2,8425
shelli_macpherson,"[30, 34]",2,8426
angelo_martinson,"[34, 21]",2,8427
alyssa_putnam,"[34, 38]",1,8428
maria_bumgarner,"[34, 80]",2,8429
saundra_holloman,"[34, 80]",2,8430
saundra_holloman,"[34, 80]",2,8678
saundra_holloman,"[34, 21]",3,8430
saundra_holloman,"[34, 21]",3,8678
tyrone_volz,[37],1,8431
german_shaver,"[38, 34]",2,8432
lawanda_schmitz,"[34, 21]",2,8433
korey_norris,"[30, 34]",2,8434
otha_nowlin,"[30, 28]",1,8435
jesica_becnel,"[40, 3]",2,8436
phillis_sena,"[36, 34, 12]",3,8437
andria_lake,"[4, 30, 34]",3,8438
wayne_jacobsen,"[80, 1]",3,8439
ed_swafford,[30],1,8440
nelson_flowers,"[6, 30, 34]",1,8441
hayley_lieberman,[30],2,8442
danita_kidd,"[28, 15, 80]",2,8443
norman_lomax,[24],3,8444
marcus_landers,[34],2,8445
felicia_canada,"[80, 34]",2,8446
hong_lemaster,"[4, 12]",2,8447
robbie_kelly,"[80, 34]",1,8448
darrel_joiner,[24],1,8449
rusty_dexter,"[3, 30]",1,8450
corrie_kay,"[30, 34]",3,8451
zachariah_forte,"[80, 30]",1,8452
sidney_oliver,"[34, 30]",2,8453
lorenzo_stitt,"[34, 80, 20]",2,8454
ed_smithson,[30],1,8455
sharla_rodrigue,"[30, 6]",2,8456
jeramy_roark,"[34, 30]",2,8457
marcelino_huff,"[34, 37]",2,8458
janet_humphrey,"[28, 8]",2,8459
chadwick_volz,[30],1,8460
terrie_garrett,[37],2,8461
alexa_dewitt,[62],1,8462
norbert_navarro,[34],2,8463
alexis_irish,"[28, 80, 30]",2,8464
taylor_doucette,[37],3,8465
doug_burney,"[3, 34]",1,8466
bess_ambrose,[80],1,8467
jc_mcvay,[30],2,8468
roslyn_branch,[80],2,8469
vito_spencer,[37],3,8470
eric_collett,[30],2,8471
vernon_rutherford,"[34, 30]",2,8472
blaine_neal,[36],3,8473
laureen_rupp,[34],2,8474
alana_steele,"[30, 80]",2,8475
eliseo_hylton,"[12, 37]",2,8476
dustin_lowery,"[30, 21]",2,8477
shelley_childers,"[34, 37]",1,8478
stephan_cruz,[38],2,8479
wiley_goble,[37],3,8480
ola_stacy,"[15, 80]",2,8481
ramon_barajas,"[80, 1]",2,8482
raven_najera,[34],2,8483
fabiola_marquis,"[34, 37]",1,8484
guadalupe_haller,[34],2,8485
aida_tanner,[34],2,8486
brigitte_nesmith,"[30, 28]",2,8487
daniel_gleason,"[80, 37]",1,8488
justin_burnham,"[80, 34, 36]",1,8489
tod_langdon,"[28, 80]",1,8490
luke_dickerson,"[8, 80]",1,8491
beverley_carman,[37],1,8492
kirby_handy,[34],3,8493
larissa_eden,[34],3,8494
darla_hidalgo,[80],2,8495
bettina_hendrix,[30],1,8496
sandi_sherwood,[4],1,8497
anissa_pruitt,[37],1,8498
precious_broome,"[34, 80]",1,8499
zachary_culpepper,[36],2,8500
zackary_lucero,"[12, 6, 30]",2,8501
alda_wilbur,[15],2,8502
johanna_lively,[38],2,8503
kevin_creighton,[80],3,8504
roberta_mcmillan,[4],1,8505
homer_seymour,"[80, 34, 30]",1,8506
normand_sheehan,[37],2,8507
dominic_dwyer,[80],3,8508
kareem_wicks,"[80, 30]",1,8509
jovita_troutman,"[37, 34, 30]",3,8510
maxwell_place,[34],2,8511
margaret_tijerina,[80],1,8512
brittney_toro,"[34, 80, 40]",1,8513
deloris_kimmel,"[15, 37]",1,8514
georgette_caballero,[4],1,8515
charles_rausch,"[34, 80]",1,8516
cathleen_manzo,"[12, 40, 80]",1,8517
linwood_lovell,"[80, 28, 37]",1,8519
royce_robey,"[34, 24]",2,8520
nick_dias,"[80, 36]",1,8521
romeo_lincoln,[30],3,8522
windy_ragland,"[15, 34]",2,8523
lora_henry,"[12, 24]",2,8524
theodora_crouch,"[4, 80, 15]",1,8525
brenda_villagomez,[15],3,8526
dusty_curry,"[80, 12]",2,8527
ramiro_gaston,[20],1,8528
edythe_gant,"[24, 38, 34]",3,8529
gerard_meacham,"[37, 36, 8]",1,8530
mitchell_fulton,"[37, 80]",2,8531
shelli_irish,[34],2,8532
bobbie_nunez,"[34, 12, 37]",1,8533
lorraine_colby,"[34, 80]",3,8534
alberta_medlock,[12],3,8535
santiago_cage,[34],1,8536
abigail_champagne,"[15, 80, 34]",1,8537
wilbur_dubois,[80],3,8538
howard_shores,"[30, 38]",1,8539
ryan_daigle,[12],1,8540
jermaine_carvalho,[30],2,8541
robbie_maxfield,[34],1,8542
twila_woodbury,"[62, 38]",3,8543
dorothy_zambrano,"[15, 80, 30]",3,8544
chrystal_glenn,[80],1,8545
everett_mansfield,[34],3,8546
jacinto_dennison,[34],3,8547
kristal_goldstein,"[30, 34]",1,8548
francesca_blackman,[36],2,8549
tanner_bracken,[15],3,8550
leonora_healy,"[34, 80]",2,8551
orlando_sturgis,[34],1,8552
elbert_okeefe,"[34, 80]",2,8553
fredrick_evans,"[34, 80]",2,8554
virgilio_janssen,[34],3,8555
emory_trejo,"[28, 34]",2,8556
judi_xiong,"[34, 80]",3,8557
martina_thrash,[30],3,8558
filomena_frey,"[80, 34]",3,8559
dominique_tatum,"[80, 36, 20]",2,8560
sherry_blunt,"[34, 30]",1,8561
valorie_galbraith,"[34, 30]",2,8562
terry_huffman,[34],2,8563
woodrow_payton,"[34, 36]",2,8564
rolf_dorsey,"[37, 8]",2,8565
everett_brunner,"[34, 1]",2,8566
amparo_courtney,"[34, 36]",3,8567
benito_duff,"[20, 34]",1,8568
flossie_mccrory,"[54, 38, 28]",2,8569
mike_driver,[34],2,8570
venita_mccloskey,"[34, 24]",2,8571
alonso_storey,"[15, 30]",1,8572
brain_shah,"[3, 30]",2,8573
luigi_haugen,"[34, 15, 37]",1,8574
lee_whited,"[80, 34]",3,8575
reed_chow,[34],2,8576
quintin_mccray,"[37, 24]",2,8577
bryon_daniel,"[34, 30]",1,8578
adalberto_silva,"[24, 34]",2,8579
andres_rausch,[20],3,8580
dorris_minor,[34],2,8581
tanner_seitz,[34],1,8582
kim_hebert,"[30, 80]",2,8583
homer_lombard,[34],2,8584
les_burks,"[80, 34]",2,8585
krystle_justice,"[6, 28, 80]",2,8586
greg_huey,"[37, 62]",1,8587
april_dallas,[34],2,8588
edwardo_call,[30],2,8589
rolland_okeefe,"[80, 36]",1,8590
nereida_cloutier,"[80, 34]",1,8591
waylon_paulk,"[28, 30]",1,8592
arden_kirchner,"[80, 30]",1,8593
valentina_allison,[80],1,8594
louella_saddler,"[24, 34]",3,8595
eliseo_mathias,[30],1,8596
hilda_nagel,[80],2,8597
alexis_lumpkin,[30],2,8598
scott_burkholder,"[34, 38, 37]",3,8599
darin_fonseca,[80],2,8600
lorna_thayer,[80],2,8601
vida_fain,"[34, 80]",2,8602
carol_mayfield,[34],1,8603
nola_skeen,"[34, 30]",2,8604
tami_robins,"[3, 80]",3,8605
cristina_fogg,"[80, 6, 34]",3,8606
tia_albert,[34],3,8607
maryjane_ivory,[21],3,8608
forest_wallen,"[80, 36]",1,8609
floyd_fahey,"[37, 28]",2,8610
edgardo_purcell,[80],3,8611
floyd_avery,"[34, 80]",2,8612
tillie_ly,"[24, 53]",1,8613
maggie_ramirez,"[30, 15, 40]",2,8614
cortney_cage,"[30, 34, 80]",1,8615
delia_bivens,[34],1,8616
floyd_mcclanahan,[34],1,8617
jeanna_felts,"[36, 34]",1,8618
zane_machado,"[37, 34, 30]",2,8619
luz_pearsall,"[21, 20]",1,8620
roman_bush,"[37, 38, 34]",1,8621
vince_farrar,[15],1,8622
gayla_porterfield,"[80, 28, 6]",1,8623
cherie_winston,"[12, 37]",1,8624
nathalie_feliciano,[34],3,8625
fausto_pennell,"[80, 34]",2,8626
brandon_dover,[30],1,8627
alda_oswald,[80],3,8628
michelle_blalock,[34],1,8629
jarod_walters,"[21, 80]",1,8630
dirk_malloy,[36],3,8631
horace_manning,[34],2,8632
kermit_barela,"[80, 34]",3,8633
brian_albrecht,[21],1,8634
terri_felton,[30],2,8635
regina_mccreary,[34],1,8636
therese_kidd,"[37, 34]",2,8637
cathy_otis,"[80, 30]",3,8638
margery_steadman,[3],2,8639
jessie_card,"[80, 34]",3,8640
albert_morales,"[28, 34]",1,8641
selina_bechtel,"[30, 80]",1,8642
kimberlee_cartwright,"[34, 80]",2,8643
vada_boren,[15],2,8644
pauline_browne,"[36, 34]",2,8645
charlie_farr,[12],1,8646
herb_dykes,"[34, 80, 30]",3,8647
adela_dwyer,[30],2,8648
dwayne_kohler,[30],2,8649
cindy_brant,"[80, 34]",2,8650
jerome_mckinley,"[34, 21]",1,8651
mai_laporte,"[30, 80]",2,8652
tiara_reaves,"[80, 30, 34]",2,8653
amanda_ramey,[34],2,8654
wilmer_nabors,[80],2,8655
julianna_dahl,"[37, 80]",2,8656
gertrude_loy,"[80, 8]",1,8657
josette_paine,"[34, 80]",2,8658
byron_legg,"[34, 38]",3,8659
kyle_walker,[80],3,8660
traci_christy,"[34, 80, 38, 20]",3,8661
debra_hancock,[80],3,8662
mohamed_lamb,[34],3,8663
leroy_denning,[34],1,8664
danette_cutler,[34],3,8665
alden_loy,[34],2,8666
rosemarie_jarman,[37],2,8667
cecelia_creech,[40],3,8668
russ_kingsley,"[80, 34]",2,8669
oren_fortin,"[34, 12, 80]",3,8670
arline_gragg,[30],2,8671
mary_lowe,"[30, 12]",2,8672
isaac_horsley,[21],1,8673
cheri_hartnett,[34],3,8674
edmund_valencia,"[37, 80]",3,8675
freda_arnett,[30],2,8676
maryanne_giordano,[30],1,8677
dewey_matheson,"[28, 80]",2,8679
edwardo_gaylord,"[37, 34]",1,8680
bianca_clemente,"[40, 3]",2,8681
darrell_haag,"[34, 30]",3,8682
clinton_spears,[30],2,8683
claud_mcvay,"[34, 80]",3,8684
josie_apple,"[80, 12]",2,8685
corina_fannin,"[80, 37, 20]",1,8686
bert_cherry,[80],2,8687
rosalyn_beal,"[4, 80]",2,8688
pete_hurd,[21],1,8689
marian_glass,"[15, 20, 34]",2,8690
angela_higgins,"[34, 80]",2,8691
alissa_barham,[15],1,8692
agatha_guzman,[80],3,8693
bridgett_duran,"[34, 30]",2,8694
shelly_hare,[15],2,8695
erika_giordano,"[37, 24]",2,8696
osvaldo_tovar,[3],1,8697
cathryn_isaac,[34],2,8698
andria_poole,[8],3,8699
earl_cotton,"[3, 34, 80]",1,8700
julian_conners,"[34, 30]",1,8701
jacquelyn_suggs,"[80, 38, 34]",3,8702
kim_pichardo,"[15, 34]",3,8703
julio_kimmel,"[80, 34]",3,8704
myrtle_rust,[34],3,8705
maxine_christenson,[30],2,8706
cathleen_,[34],3,8707
bryon_royster,"[34, 28]",2,8708
francisca_geer,"[80, 12, 40]",2,8709
terry_janes,"[80, 15]",3,8710
ramona_workman,"[12, 34]",2,8711
archie_sprague,[3],2,8712
courtney_crespo,"[34, 30]",3,8713
sheldon_orta,"[28, 80]",3,8714
nickolas_dowd,"[37, 34]",2,8715
bill_gossett,[34],1,8716
kirby_saenz,[34],1,8717
jan_whitfield,[38],3,8718
deanna_rupert,"[15, 34, 80]",2,8719
rex_gatewood,"[20, 80]",3,8720
roma_augustine,"[24, 38]",1,8721
jesse_tomlin,[30],2,8722
sanford_tracy,"[34, 53]",2,8723
oma_buchanan,[80],2,8724
chong_desimone,[34],2,8725
marcos_nugent,[80],2,8726
lesa_crenshaw,"[21, 3]",2,8727
kristine_bess,"[80, 24]",2,8728
edwardo_sisco,[24],2,8729
dino_enriquez,[34],2,8730
lucia_ward,[34],1,8731
magdalene_nixon,"[34, 80]",2,8732
horace_hicks,[30],3,8733
tim_sandoval,[34],1,8734
laurence_raymond,"[34, 40, 37]",3,8735
cristopher_mclendon,[37],2,8736
maryanne_kern,"[34, 40]",3,8737
phoebe_blanton,"[80, 34, 21]",2,8738
jeana_dupuis,[80],1,8739
jannette_barreto,"[6, 37, 34]",1,8740
imelda_key,[34],2,8741
elvira_metzger,[34],3,8742
santa_braun,[34],3,8743
ross_chow,"[34, 30]",1,8744
tommie_roberge,[34],2,8745
chung_strauss,[21],3,8746
christy_whiteman,"[34, 80]",2,8747
ollie_kraft,"[36, 30, 37, 34]",1,8748
orville_starling,"[80, 34]",2,8749
herminia_khan,"[80, 34]",1,8750
jeri_vanwinkle,"[34, 37, 30]",1,8751
cathryn_welch,"[37, 20, 34]",2,8752
lenny_rey,"[30, 34]",2,8753
marcie_boyer,[30],3,8754
jade_gifford,"[12, 37, 21]",3,8755
ruben_mcgrath,"[34, 37]",2,8756
lakeisha_creel,"[34, 80]",3,8757
frank_moniz,[34],2,8758
kareem_arce,"[80, 34]",3,8759
ilene_renfro,"[34, 80]",3,8760
joseph_bonilla,[80],1,8761
alfred_mcgee,"[34, 30]",2,8762
kerry_linares,"[34, 38]",2,8763
eldridge_birch,"[21, 24]",1,8764
venessa_florez,"[34, 37]",3,8765
lee_thornhill,"[12, 30]",2,8766
penny_wasson,"[38, 21]",3,8767
trena_edmond,[1],2,8768
kenton_bauman,[21],1,8769
austin_fox,[36],1,8770
wiley_schmitt,[36],1,8771
may_avery,"[24, 15]",1,8772
lavern_wyman,"[34, 24]",1,8773
imelda_homer,"[28, 80, 34]",1,8774
james_mcnulty,"[30, 80]",2,8775
delmar_adair,[80],2,8776
amado_crittenden,[80],2,8777
lacy_cady,[37],2,8778
shawna_amato,[34],2,8779
melvina_cobbs,[34],3,8780
glenna_hooper,"[34, 30]",2,8781
jon_sheets,[30],2,8782
silas_underhill,"[37, 34, 30]",1,8783
raul_barkley,"[34, 80]",2,8784
burl_battles,"[24, 34]",1,8785
ismael_neville,"[80, 30, 37]",3,8786
lucio_wentworth,[30],2,8787
easter_lieberman,"[62, 80, 40]",3,8788
vito_quiroz,[30],3,8789
angela_worsham,"[37, 36, 34]",2,8790
gerald_madigan,"[34, 28, 21]",1,8791
justin_pina,"[24, 37, 80]",1,8792
timmy_stover,[80],2,8793
jeramy_clement,[38],1,8794
edwin_paz,[80],1,8795
brady_hare,"[40, 30, 20]",2,8796
ina_hollis,"[34, 30]",2,8797
roberto_lu,[36],2,8798
brooks_hand,"[20, 34]",3,8799
dwain_cobb,"[21, 34]",3,8800
harriet_ojeda,[30],1,8801
art_garris,[80],2,8802
johnny_worden,"[30, 37]",2,8803
buford_wick,"[80, 34, 36]",1,8804
cheri_selby,[34],2,8805
celina_denning,"[80, 24]",2,8806
hal_kurtz,[12],2,8807
kurtis_eaves,"[34, 30]",2,8808
raphael_pino,"[34, 12]",2,8809
randal_price,[80],3,8810
suzanne_wicks,"[34, 80]",2,8811
young_breland,"[34, 80]",2,8812
dean_coronado,[30],3,8813
yong_cox,"[37, 80]",1,8814
fawn_farrington,[28],2,8815
wade_carman,"[80, 34]",1,8816
betty_chappell,[36],1,8817
lance_skelton,"[37, 3]",1,8818
lynnette_stonge,"[34, 12]",2,8819
chastity_curtin,[34],1,8820
kelvin_pointer,[80],3,8821
rosalinda_barbosa,[34],2,8822
elvira_becnel,"[80, 34, 30]",2,8823
nora_ayala,"[80, 15, 34]",1,8824
debora_perrin,[34],1,8825
ginny_hoover,[80],1,8826
jess_avery,[28],1,8827
liz_perdue,"[30, 34, 80]",2,8828
myrna_mccarty,"[37, 34]",1,8829
sanford_burkhart,"[34, 40]",3,8830
christa_paul,[30],2,8831
palmer_kuhn,"[80, 30]",2,8832
roselyn_ruff,"[4, 80]",1,8833
denis_darden,"[30, 37]",3,8834
sharon_thurston,[12],2,8835
zelma_miranda,[24],2,8836
deborah_whiteman,[34],3,8837
josiah_tipton,"[80, 40, 21]",2,8838
genoveva_swift,[34],1,8839
charlie_casper,"[30, 36, 34]",1,8840
pasquale_benavides,"[30, 80]",2,8841
kelly_owen,"[34, 62, 30]",2,8842
bianca_streeter,"[37, 80]",3,8843
doyle_hinson,"[80, 37]",2,8844
milford_bowman,"[80, 34]",1,8845
milan_gann,[37],2,8846
walker_morin,"[30, 37]",3,8847
robert_matthew,[80],2,8848
desiree_godinez,[80],2,8849
ann_hindman,"[6, 80]",2,8850
debbie_tanaka,"[37, 30]",3,8851
maxwell_worley,"[24, 15]",2,8852
mei_shook,[30],1,8853
olive_horne,[15],2,8854
miquel_petit,"[34, 37]",2,8855
bobbie_webb,"[80, 37]",3,8856
robyn_waldrop,"[24, 37]",1,8857
tyrell_merriman,[80],2,8858
mary_bowie,[80],3,8859
evangelina_bronson,"[34, 15]",2,8860
alphonso_cockrell,"[15, 37, 20]",3,8861
dallas_oakes,[40],1,8862
evelyn_self,[80],3,8863
emilio_moreland,"[34, 80]",1,8864
emmanuel_kaplan,"[80, 30]",3,8865
darrick_holtz,[38],1,8866
camilla_monroe,"[34, 38, 80]",2,8867
bradley_peterson,[34],1,8868
belen_bronson,"[37, 30]",1,8869
betty_hoy,"[30, 21, 24]",1,8870
van_rosser,"[8, 38]",2,8871
jeannie_rosenbaum,[30],2,8872
wayne_otoole,[34],1,8873
malcolm_pointer,[30],2,8874
johnnie_brinkley,"[15, 36]",1,8875
teddy_torrez,"[80, 34]",1,8876
chad_smith,"[30, 34]",3,8877
aaron_magana,"[34, 54]",3,8878
gracie_mccombs,[37],2,8879
perry_streeter,[80],2,8880
lona_knowles,[34],3,8881
eliseo_rudolph,[34],1,8882
micah_antonio,"[80, 28]",3,8883
patricia_marra,[30],1,8884
ruthie_stoll,[20],1,8885
sharonda_yi,"[30, 34, 12]",1,8886
fatima_mackay,"[80, 15, 8]",1,8887
mable_nevarez,[80],3,8888
marisol_freeland,[80],3,8889
cecilia_cromer,[34],1,8890
milton_canfield,"[30, 34]",1,8891
zenaida_schuster,"[80, 6]",1,8892
kurtis_boyles,"[34, 24, 20]",2,8893
simon_dowd,[15],1,8894
sandy_fogarty,"[21, 1]",1,8895
zella_dehart,"[34, 37]",3,8896
shonda_schmidt,[38],3,8897
pete_mosby,[20],1,8898
lane_billings,"[12, 34]",1,8899
russel_carman,[80],1,8900
dallas_kirkland,"[34, 80]",1,8901
sharon_creech,[34],3,8902
larry_mckinley,[80],3,8903
stacey_snead,"[37, 34]",3,8904
ivory_trimble,[80],2,8905
hipolito_chavarria,"[28, 34]",2,8906
rupert_frey,"[80, 34]",1,8907
paris_bracken,"[34, 37]",1,8908
ollie_brunner,"[37, 80, 30]",3,8909
dalton_manns,[34],2,8910
dorsey_champagne,"[30, 34]",3,8911
jerri_rosales,[53],2,8912
chantal_loyd,"[34, 30]",2,8913
dionne_bernard,"[6, 80]",2,8914
india_shelly,[36],1,8915
tobias_larsen,[34],1,8916
jayme_cornish,"[80, 21]",3,8917
fredrick_boswell,[40],3,8918
saul_baxter,"[28, 30]",1,8919
gena_pulido,[34],2,8920
wally_hummel,"[37, 8, 34]",2,8921
alfonzo_aaron,"[24, 34, 3]",2,8922
venus_leblanc,"[80, 34]",2,8923
regina_quigley,[30],1,8924
michael_loya,[80],2,8925
ester_hardin,"[80, 34]",1,8926
shirlene_adair,"[37, 30]",3,8927
frankie_langford,"[12, 34]",1,8928
autumn_silvers,"[20, 34]",2,8929
tod_leary,"[34, 30]",1,8930
larissa_marra,"[15, 38, 37]",2,8931
sylvester_ramsey,"[12, 80]",2,8932
kenny_cecil,"[30, 80, 4]",1,8933
tonya_driver,"[3, 34, 40]",1,8934
viviana_gainey,[34],1,8935
howard_paulk,[37],3,8936
columbus_beardsley,"[34, 80]",2,8937
tessa_mount,[37],1,8938
myron_linville,[30],2,8939
rolando_lutz,"[34, 80]",3,8940
reid_asher,[8],2,8941
tawana_bonilla,"[80, 37]",1,8942
shameka_hawk,"[30, 80]",1,8943
misti_grayson,[30],2,8944
bruce_parent,"[21, 34, 30]",2,8945
solomon_mathis,[34],3,8946
aida_totten,"[3, 37]",1,8947
terra_coons,[30],2,8948
brock_binkley,"[34, 37]",1,8949
reina_conte,[21],2,8950
elsa_wang,[34],3,8951
angel_feldman,[80],1,8952
jarred_ragland,"[24, 4]",1,8953
clinton_erdmann,[21],1,8954
lonny_oakley,"[20, 34]",1,8955
florencio_mabe,[20],3,8956
angelica_kell,"[80, 34]",1,8957
carrie_kinney,"[37, 34, 36]",2,8958
matt_thurston,[],2,8959
bernice_newman,"[38, 80]",1,8960
hung_blackman,"[15, 20]",3,8961
susie_mack,[40],3,8962
cora_peeples,"[30, 20, 36]",1,8963
nanette_romo,[30],2,8964
jarrett_whitcomb,[15],2,8965
hubert_tuck,"[80, 28]",2,8966
lyle_ulmer,"[20, 37]",3,8967
bart_hess,[36],2,8968
kip_bassett,"[6, 80]",3,8969
mattie_braun,"[37, 30]",2,8970
sherwood_oldham,"[80, 34]",3,8971
tom_lindberg,"[80, 24]",1,8972
ethel_burnett,"[38, 80]",3,8973
mauro_chavarria,[12],1,8974
katherine_goldman,"[34, 37]",1,8975
isiah_mello,"[34, 30, 6]",1,8976
emma_keenan,"[37, 34, 4]",1,8977
bryant_denning,[34],2,8978
asa_gonzales,[30],3,8979
rafael_tomlinson,[20],3,8980
rodrick_kopp,[34],1,8981
adriana_roach,"[30, 80, 28]",2,8982
moises_goddard,[34],2,8983
arnoldo_ervin,[34],1,8984
johnna_minor,[80],3,8985
errol_sweet,[28],2,8986
gisela_gordon,"[24, 80]",2,8987
forest_montero,[34],3,8988
lindsay_rudolph,"[38, 34]",2,8989
gabrielle_lara,"[34, 80, 37]",1,8990
steven_burkholder,[34],3,8991
jerry_schenk,[30],3,8992
rusty_kroll,"[37, 6]",3,8993
sidney_yang,[80],1,8994
lauri_herrmann,[34],2,8995
wilmer_barfield,"[30, 80]",2,8996
noemi_gant,[37],3,8997
perry_holder,"[12, 34]",1,8998
nichole_spradlin,[37],3,8999
kenton_kinney,"[24, 80]",3,9000
hung_barrera,[20],1,9001
clyde_reiter,"[80, 28]",2,9002
brigitte_earl,"[34, 30, 28]",3,9003
phyllis_beasley,"[21, 37]",1,9004
maura_sylvester,[34],2,9005
lyman_jeffrey,[80],3,9006
beverley_jamieson,[30],1,9007
oswaldo_reece,[38],2,9008
elida_ligon,[80],2,9009
sherman_sykes,[34],1,9010
kelley_voigt,[20],1,9011
raquel_curley,[28],1,9012
les_brownlee,"[80, 34]",2,9013
willis_jennings,[80],3,9014
